BusinessYear,StateCode,IssuerId,SourceName,ImportDate,ServiceAreaId,ServiceAreaName,CoverEntireState,County,PartialCounty,ZipCodes,PartialCountyJustification,MarketCoverage,DentalOnlyPlan
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12061,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12069,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12071,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12081,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12083,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12085,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12086,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12087,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12091,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12095,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12097,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12099,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12101,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12103,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12105,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12109,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12113,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12115,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12117,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12119,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12127,No,,,Individual,No
2025,FL,16842,HIOS,2024-09-19 01:01:32,FLS002,BlueSelect,No,12131,No,,,Individual,No
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12001,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12003,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12005,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12007,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12009,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12011,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12013,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12015,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12017,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12019,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12023,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12027,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12031,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12033,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12035,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12039,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12041,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12043,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12045,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12047,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12049,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12051,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12053,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12055,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12057,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12059,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12061,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12063,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12065,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12069,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12071,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12073,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12079,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12081,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12083,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12085,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12086,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12089,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12091,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12093,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12095,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12097,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12099,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12101,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12103,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12105,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12107,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12109,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12111,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12113,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12115,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12117,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12119,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12121,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12125,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12127,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12129,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12131,No,,,Individual,Yes
2025,FL,17121,HIOS,2024-11-14 00:02:01,FLS001,BEST Life Florida,No,12133,No,,,Individual,Yes
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12005,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12009,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12011,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12013,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12015,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12019,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12021,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12027,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12031,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12033,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12035,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12037,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12039,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12043,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12045,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12049,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12051,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12053,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12055,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12057,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12061,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12063,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12065,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12069,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12071,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12073,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12077,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12079,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12081,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12085,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12086,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12087,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12093,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12095,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12097,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12099,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12101,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12103,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12105,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12107,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12109,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12111,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12113,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12115,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12117,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12123,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12127,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12129,No,,,Individual,No
2025,FL,18628,HIOS,2024-10-02 01:01:28,FLS006,HMO_Florida,No,12133,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS001,Miami,No,12086,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS002,South,No,12011,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS002,South,No,12099,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS003,Central,No,12069,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS003,Central,No,12095,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS003,Central,No,12097,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS003,Central,No,12117,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS004,West,No,12057,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS004,West,No,12071,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS004,West,No,12101,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS004,West,No,12103,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12001,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12003,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12007,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12019,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12023,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12031,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12083,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12109,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12089,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12121,No,,,Individual,No
2025,FL,19898,HIOS,2024-10-15 01:01:19,FLS005,North,No,12125,No,,,Individual,No
2025,FL,30115,HIOS,2024-08-15 01:01:23,FLS001,FL,Yes,,,,,Individual,Yes
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12001,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12003,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12005,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12007,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12009,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12015,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12017,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12019,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12021,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12023,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12027,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12029,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12033,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12035,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12041,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12051,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12053,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12069,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12071,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12075,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12081,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12083,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12085,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12089,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12091,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12093,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12105,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12109,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12111,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12113,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12115,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12119,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12121,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12127,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS001,BlueCare 1,No,12131,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12011,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12031,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12057,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12086,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12095,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12097,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12099,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12101,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12103,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS002,BlueCare 2,No,12117,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12001,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12003,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12005,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12007,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12011,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12013,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12015,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12017,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12019,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12023,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12029,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12031,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12033,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12037,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12039,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12041,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12045,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12049,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12053,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12055,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12057,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12059,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12063,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12067,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12069,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12073,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12075,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12077,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12079,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12081,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12083,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12085,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12086,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12091,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12093,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12095,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12097,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12099,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12101,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12103,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12105,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12107,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12109,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12111,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12113,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12117,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12119,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12121,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12123,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12125,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12131,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS003,myBlue 1,No,12133,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS004,myBlue 2,No,12021,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS004,myBlue 2,No,12061,No,,,Individual,No
2025,FL,30252,HIOS,2024-09-19 01:01:32,FLS004,myBlue 2,No,12065,No,,,Individual,No
